"listing_id","listing_status","address","lat","lng","business_type","transaction_type","sale_price","key_money","deposit","monthly_rent","maintenance_fee","size_m2","floor"
"550399","open","서울특별시 강남구 논현동","37.5083048979","127.0338989756","사무실","월세","0","","50000000","4400000","0","138.8","3층"
"550363","open","서울특별시 강남구 논현동","37.5197809646","127.0306779995","사무실","월세","0","","80000000","4500000","1000000","165.3","4층"
"550327","open","서울특별시 강남구 논현동","37.5132202264024","127.035769768518","사무실","월세","0","","150000000","10000000","2500000","294.2","5층"
"550286","open","서울특별시 강남구 논현동","37.5186356762","127.027478561","사무실","월세","0","","30000000","3000000","0","115.7","3층"
"550276","open","서울특별시 강남구 논현동","37.5169140521","127.0222836826","사무실","월세","0","","60000000","3000000","0","66.1","지하1층"
"550248","open","서울특별시 강남구 논현동","37.5161266341892","127.0204625401","사무실","월세","0","","50000000","3800000","1100000","119","11층"
"550241","open","서울특별시 강남구 논현동","37.5161266341892","127.0204625401","사무실","월세","0","","100000000","7500000","1100000","125.6","5층"
"548735","open","서울특별시 강남구 논현동","37.5162836554","127.0357169358","사무실","월세","0","","13000000","1300000","780000","52.9","7층"
"548188","open","서울특별시 강남구 신사동","37.5214671989","127.032339321","사무실","월세","0","","40000000","3220000","2530000","49.6","5층"
"544556","open","서울특별시 강남구 역삼동","37.5055343305423","127.030509307767","사무실","월세","0","","25000000","2800000","0","92.6","3층"
"543433","open","서울특별시 강남구 논현동","37.5062266441","127.0291569254","사무실","월세","0","","70000000","6410000","3090000","264.5","7층"
"543878","open","서울특별시 강남구 신사동","37.5205957256","127.029682871","사무실","월세","0","","100000000","7000000","0","185.1","5층"
"543875","open","서울특별시 강남구 신사동","37.5209385519","127.027854968","사무실","월세","0","","100000000","4000000","900000","165.3","5층"
"543488","open","서울특별시 강남구 논현동","37.508458300628","127.036739384872","사무실","월세","0","","7000000","4230000","420000","43","1층"
"543466","open","서울특별시 강남구 논현동","37.5192153376948","127.029885937641","사무실","월세","0","","30000000","2800000","200000","76","2층"
"543449","open","서울특별시 강남구 논현동","37.5099438963","127.0366775661","사무실","월세","0","","35730000","1730000","1240000","66.1","지하1층"
"543431","open","서울특별시 강남구 논현동","37.5062266441","127.0291569254","사무실","월세","0","","70000000","6410000","3090000","264.5","6층"
"543413","open","서울특별시 강남구 논현동","37.5089106922","127.0327682189","사무실","월세","0","","45000000","4500000","0","115.7","7층"
"543399","open","서울특별시 강남구 논현동","37.5071032373","127.0256375839","사무실","월세","0","","50000000","2800000","0","138.8","5층"
"543369","open","서울특별시 강남구 논현동","37.5161346288355","127.039671328783","사무실","월세","0","","70000000","3500000","560000","145.5","5층"
"543345","open","서울특별시 강남구 논현동","37.5121622790434","127.028804866919","사무실","월세","0","","30000000","3000000","300000","92.6","1층"
"541922","open","서울특별시 강남구 논현동","37.5099438963","127.0366775661","사무실","월세","0","","30900000","1500000","1070000","56.2","지하1층"
"533232","open","서울특별시 강남구 논현동","37.5128294189","127.0282817681","사무실","월세","0","","65000000","2300000","1530000","109.1","7층"
"541933","open","서울특별시 강남구 논현동","37.5099438963","127.0366775661","사무실","월세","0","","97380000","4210000","3900000","205","지하2층"
"541926","open","서울특별시 강남구 논현동","37.5099438963","127.0366775661","사무실","월세","0","","51290000","2220000","2050000","109.1","지하2층"
"541896","open","서울특별시 강남구 논현동","37.5135878321","127.0207127252","사무실","월세","0","","26400000","3530000","2400000","211.6","지하1층"
"541486","open","서울특별시 강남구 논현동","37.5188299815","127.0287862767","사무실","월세","0","","50000000","3500000","0","165.3","4층"
"541455","open","서울특별시 강남구 논현동","37.5060289637","127.0268767784","사무실","월세","0","","30000000","5000000","100000","92.6","6층"
"541202","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","3800000","150000","53.37","지하1층"
"541203","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","30000000","2600000","200000","72.54","지하1층"
"541204","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","3500000","100000","30.67","지하1층"
"541206","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","2200000","100000","28.18","지하1층"
"541207","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","2800000","100000","28.18","지하1층"
"541208","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","2500000","100000","28.53","1층"
"541209","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","100000000","5500000","150000","54.13","1층"
"541211","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","4000000","130000","33.39","1층"
"541212","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","3000000","130000","39.55","지하1층"
"541213","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","기타","월세","0","0","50000000","3000000","0","46.27","지하1층"
"539198","open","서울특별시 서초구 반포동","37.5097461058","127.0198023048","사무실","월세","0","","20000000","1850000","0","115.7","지하1층"
"535179","open","서울특별시 강남구 논현동","37.5179115153","127.0264014251","사무실","월세","0","","30000000","3200000","0","112.4","5층"
"536205","open","서울특별시 강남구 논현동","37.5146271521","127.0309564067","사무실","월세","0","","200000000","12000000","0","198.3","1층"
"534816","open","서울특별시 강남구 논현동","37.5087950132","127.034007776","사무실","월세","0","","40000000","1540000","630000","99.2","5층"
"533717","open","서울특별시 강남구 논현동","37.5080131753","127.0331840409","사무실","월세","0","","100000000","5000000","2830000","343.8","지하2층"
"533707","open","서울특별시 강남구 논현동","37.5089106922","127.0327682189","사무실","월세","0","","35000000","3500000","0","99.2","5층"
"533587","open","서울특별시 강남구 논현동","37.5089722044","127.031876993","사무실","월세","0","","30000000","3100000","200000","105.8","3층"
"532787","open","서울특별시 강남구 논현동","37.5112337413954","127.024222902456","사무실","월세","0","","50000000","5000000","0","115.7","5층"
"532743","open","서울특별시 강남구 논현동","37.5089121349474","127.027072349407","사무실","월세","0","","30000000","1700000","100000","82.6","3층"
"532718","open","서울특별시 강남구 논현동","37.5092403136","127.0261269222","사무실","월세","0","","50000000","3000000","0","99.2","5층"
"503367","open","서울특별시 강남구 논현동","37.5123897698996","127.02810967757","중식","월세","0","200000000","30000000","3000000","0","92.6","2층"
"499092","open","서울특별시 강남구 논현동","37.5159607984","127.0303370945","카페/커피","월세","0","80000000","20000000","1400000","0","23.1","1층"
"498836","open","서울특별시 강남구 논현동","37.5081127306679","127.023882588367","기타주점","월세","0","200000000","50000000","4000000","600000","178.22","6층"
"495041","open","서울특별시 강남구 논현동","37.5097055452","127.0246703015","한식/고기집","월세","0","60000000","20000000","2100000","0","99.2","지하1층"
"490693","open","서울특별시 강남구 신사동","37.5198900551","127.0266826588","퓨전/쌀국수","월세","0","80000000","90000000","7950000","350000","165.3","지하1층"
"480942","open","서울특별시 강남구 논현동","37.5122058565","127.0285620407","카페/커피","월세","0","100000000","40000000","1600000","140000","33.1","1층"
"463666","open","서울특별시 강남구 논현동","37.5085897032641","127.033591465356","기타","월세","0","0","110500000","11050000","1150000","109.1","1층"
"410910","open","서울특별시 강남구 논현동","37.5067862821","127.0247055327","기타","월세","0","80000000","100000000","8000000","0","199.8","2층"
"378439","open","서울특별시 강남구 논현동","37.5071824695","127.0258954801","미용/네일/피부관리","월세","0","200000000","60000000","6000000","0","132","1층"
"394942","open","서울특별시 강남구 논현동","37.5069373613","127.0260537355","기타","월세","0","100000000","20000000","2400000","0","39.6","1층"
"394932","open","서울특별시 강남구 논현동","37.5181772876","127.0302565475","카페/커피","월세","0","40000000","10000000","1800000","0","29.7","지하1층"
"394926","open","서울특별시 강남구 논현동","37.5184666106","127.0260532188","카페/커피","월세","0","75000000","50000000","4800000","0","66","1층"
"393421","open","서울특별시 강남구 논현동","37.5063492673376","127.028804103557","기타","월세","0","20000000","30000000","2000000","0","132.2","지하1층"
"701483","open","서울특별시 강남구 신사동","37.5202435451948","127.025334392356","사무실","월세","0","","150000000","11500000","0","132.23","3층"
"710923","open","서울특별시 강남구 역삼동","37.5045649534","127.0301017659","사무실","월세","0","","240000000","20000000","0","321.6","1층"
"602284","open","서울특별시 강남구 신사동","37.5196847328","127.0262074846","사무실","월세","0","","50000000","3000000","500000","72.7","3층"
"712599","open","서울특별시 강남구 논현동","37.5102823389","127.0239375701","사무실","월세","0","","50000000","3500000","300000","72.73","4층"
"712604","open","서울특별시 강남구 논현동","37.5102823389","127.0239375701","사무실","월세","0","","50000000","3500000","300000","46.28","5층"
"416138","open","서울특별시 강남구 논현동","37.5155565048","127.0327485019","중식","월세","0","120000000","100000000","12000000","880000","188.1","2층"
"681181","open","서울특별시 강남구 논현동","37.5110067013","127.0241594896","사무실","월세","0","","30000000","2200000","100000","56.2","3층"
"711172","open","서울특별시 강남구 논현동","37.5091545258","127.0226975963","사무실","월세","0","","60000000","5000000","500000","92.56","11층"
"711171","open","서울특별시 강남구 논현동","37.5091545258","127.0226975963","사무실","월세","0","","60000000","5000000","500000","92.56","12층"
"700794","open","서울특별시 강남구 논현동","37.5099326449","127.0380664851","기타","월세","0","80000000","30000000","2200000","10000","165.29","지하1층"
"571171","open","서울특별시 강남구 논현동","37.5145144209","127.0345849775","사무실","월세","0","","70000000","5900000","0","198.3","지하1층"
"702295","open","서울특별시 강남구 논현동","37.5150184518","127.0363542861","중식","월세","0","350000000","100000000","7480000","0","165.29","2층"
"703627","open","서울특별시 강남구 논현동","37.5161165478","127.0398523015","양식/레스토랑","월세","0","120000000","20000000","3050000","0","112.4","2층"
"704632","open","서울특별시 강남구 논현동","37.5148381208","127.0367749753","골프/헬스","월세","0","280000000","100000000","12000000","0","90.69","4층"
"705765","open","서울특별시 강남구 신사동","37.5194560888118","127.0234925492","기타","월세","0","130000000","60000000","7500000","0","220.18","지하2층"
"700823","open","서울특별시 강남구 논현동","37.5070850275","127.02649714","사무실","월세","0","","30000000","4500000","0","148.76","3층"
"704727","open","서울특별시 강남구 논현동","37.5095288806","127.0384191645","기타주점","월세","0","95000000","30000000","2700000","200000","49.59","지하1층"
"818397","open","서울특별시 강남구 논현동","37.5176813895","127.0377220227","미용/네일/피부관리","월세","0","50000000","10000000","1000000","0","26.45","1층"
"546533","open","서울특별시 강남구 논현동","37.5071252092","127.0239818021","미용/네일/피부관리","월세","0","70000000","20000000","2680000","280000","112.4","4층"
"818159","open","서울특별시 서초구 반포동","37.5062461167","127.0225157573","미용/네일/피부관리","월세","0","60000000","15000000","1500000","0","21","1층"
"818167","open","서울특별시 강남구 역삼동","37.506509635352","127.035467983929","카페/커피","월세","0","110000000","30000000","2420000","0","42.98","1층"
"817504","open","서울특별시 강남구 논현동","37.5107654721","127.0229559655","기타","월세","0","70000000","40000000","4000000","400000","261.42","지하1층"
"815706","open","서울특별시 강남구 논현동","37.50907517","127.0230459305","기타","월세","0","40000000","50000000","5000000","800000","171.9","4층"
"807623","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","요가/마사지","월세","0","120000000","30000000","2700000","0","47.31","1층"
"800343","open","서울특별시 강남구 논현동","37.5167893474824","127.037591717744","기타주점","월세","0","160000000","85000000","5000000","300000","129.1","1층"
"811289","open","서울특별시 강남구 논현동","37.5122547309","127.034488924","기타","월세","0","120000000","30000000","2900000","300000","162.3","2층"
"744035","open","서울특별시 강남구 논현동","37.5101594511537","127.02561148401","퓨전/쌀국수","월세","0","70000000","15000000","1500000","0","39.67","1층"
"738163","open","서울특별시 강남구 논현동","37.5088077972045","127.026280591394","패스트푸드/피자","월세","0","200000000","30000000","2100000","300000","36.36","1층"
"807275","open","서울특별시 강남구 논현동","37.5184597604","127.0380210447","기타","월세","0","0","25000000","1300000","60000","19.83","지하1층"
"803707","open","서울특별시 서초구 반포동","37.5082536974","127.0217608385","기타","월세","0","18000000","25000000","1100000","50000","33.06","1층"
"682320","open","서울특별시 강남구 논현동","37.5085288106434","127.032243256485","일식/해산물","월세","0","250000000","20000000","1850000","0","26.45","1층"
"742895","open","서울특별시 강남구 논현동","37.5104154615","127.025027948","미용/네일/피부관리","월세","0","30000000","50000000","4600000","0","100","4층"
"576237","open","서울특별시 강남구 논현동","37.5098851251364","127.04008424572","사무실","월세","0","","20000000","2000000","0","115.7","지하1층"
"787607","open","서울특별시 강남구 논현동","37.5111689919","127.0236166309","기타","월세","0","0","120000000","7900000","1400000","299.46","5층"
"801809","open","서울특별시 강남구 논현동","37.5061913778109","127.025831802305","기타","월세","0","0","50000000","3600000","400000","114.72","4층"
"800330","open","서울특별시 강남구 논현동","37.5167920568","127.0349298981","분식","월세","0","50000000","20000000","2000000","0","82.64","지하1층"
"800099","open","서울특별시 강남구 신사동","37.5177615692586","127.02210634185","기타주점","월세","0","50000000","70000000","8000000","100000","240.2","지하1층"
"800086","open","서울특별시 강남구 논현동","37.5083210457","127.0272033345","기타","월세","0","0","30000000","3000000","0","66.12","지하1층"
"800084","open","서울특별시 강남구 논현동","37.5083210457","127.0272033345","기타","월세","0","0","50000000","5000000","0","148.76","지하1층"
"800018","open","서울특별시 강남구 논현동","37.5061262029","127.0271799182","한식/고기집","월세","0","250000000","40000000","5000000","200000","168.23","1층"
"705200","open","서울특별시 강남구 신사동","37.5208921614","127.025823295","기타","월세","0","200000000","30000000","3020000","0","125.62","지하1층"
"799112","open","서울특별시 강남구 논현동","37.509356484733","127.025150764366","카페/커피","월세","0","120000000","15000000","1400000","50000","36.36","1층"
"799151","open","서울특별시 강남구 신사동","37.5189678315501","127.02483171607","퓨전/쌀국수","월세","0","60000000","15000000","1400000","400000","26.45","1층"
"460128","open","서울특별시 강남구 논현동","37.5099176809006","127.026964132171","의류/멀티샵","월세","0","40000000","30000000","2300000","150000","33","1층"
"798489","open","서울특별시 강남구 신사동","37.5179485135","127.0216957834","기타주점","월세","0","400000000","50000000","5000000","0","62.56","1층"
"797226","open","서울특별시 강남구 논현동","37.5139309369117","127.034870651956","가구/가전","매매","78000","0","0","0","350000","39.08","2층"
"793425","open","서울특별시 강남구 신사동","37.5192654242656","127.025296958729","사무실","월세","0","","200000000","16000000","0","429.75","7층"
"785928","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","한식/고기집","월세","0","32000000","30000000","2300000","100000","46.58","지하1층"
"790920","open","서울특별시 강남구 논현동","37.5182206199169","127.029926263086","기타주점","월세","0","50000000","30000000","2200000","150000","99.17","2층"
"790004","open","서울특별시 강남구 논현동","37.5168849097","127.0238718099","카페/커피","월세","0","120000000","50000000","2700000","0","49.59","1층"
"784578","open","서울특별시 서초구 반포동","37.5101532417","127.0204946146","한식/고기집","월세","0","120000000","80000000","3200000","400000","99.17","1층"
"484005","open","서울특별시 강남구 논현동","37.5092540976839","127.035761881388","편의점/슈퍼","월세","0","100000000","100000000","7600000","0","191.7","1층"
"783924","open","서울특별시 강남구 논현동","37.5070744286","127.0255289978","미용/네일/피부관리","월세","0","90000000","40000000","3300000","200000","89.26","1층"
"785368","open","서울특별시 강남구 논현동","37.5133626647576","127.032696757003","기타","월세","0","0","300000000","23000000","150000","523.37","반지하층"
"543371","open","서울특별시 강남구 논현동","37.5091577495","127.024597735","사무실","월세","0","","30000000","2500000","300000","99.2","3층"
"436221","open","서울특별시 강남구 논현동","37.5087950132","127.034007776","미용/네일/피부관리","월세","0","100000000","50000000","1830000","560000","95.7","1층"
"783076","open","서울특별시 강남구 논현동","37.5054055122777","127.026682026772","사무실","월세","0","","300000000","15000000","2200000","231.4","1층"
"780816","open","서울특별시 서초구 반포동","37.5076444807892","127.022493557067","의류/멀티샵","월세","0","0","400000000","25800000","1960000","259.91","1층"
"779755","open","서울특별시 강남구 논현동","37.5174163103834","127.032260653953","카페/커피","월세","0","200000000","50000000","4730000","0","99.17","지하1층"
"779169","open","서울특별시 강남구 논현동","37.5109627942","127.0271907204","기타","월세","0","150000000","15000000","1500000","0","20","1층"
"778232","open","서울특별시 서초구 잠원동","37.5144406772564","127.019386390307","미용/네일/피부관리","월세","0","35000000","100000000","3500000","200000","30.19","지하1층"
"416146","open","서울특별시 강남구 논현동","37.5093130773764","127.022828844612","일식/해산물","월세","0","300000000","50000000","7160000","0","171.6","2층"
"777628","open","서울특별시 서초구 잠원동","37.5144406772564","127.019386390307","기타","매매","100000","0","0","0","140000","16.53","지하1층"
"758990","open","서울특별시 강남구 논현동","37.5083210457","127.0272033345","사무실","월세","0","","1800000","600000","0","3.31","지하1층"
"577743","open","서울특별시 강남구 논현동","37.5066963537","127.0238685652","사무실","월세","0","","100000000","10000000","0","231.4","6층"
"646524","open","서울특별시 강남구 논현동","37.5123514582","127.0218027471","한식/고기집","월세","0","200000000","100000000","7000000","350000","128.93","1층"
"768320","open","서울특별시 강남구 논현동","37.5161266341892","127.0204625401","기타","월세","0","0","150000000","7000000","500000","105.79","2층"
"764225","open","서울특별시 강남구 논현동","37.5139309369117","127.034870651956","병원","매매","93000","0","0","0","440000","33.06","2층"
"760431","open","서울특별시 강남구 논현동","37.5059462955","127.0258724334","패스트푸드/피자","월세","0","120000000","50000000","2750000","1000000","99.17","1층"
"761252","open","서울특별시 서초구 잠원동","37.5144406772564","127.019386390307","퓨전/쌀국수","월세","0","25000000","40000000","3400000","450000","29.75","지하2층"
"760382","open","서울특별시 강남구 신사동","37.5174151969","127.0212703132","기타","월세","0","0","100000000","5200000","1300000","102.48","5층"
"760388","open","서울특별시 강남구 신사동","37.5174151969","127.0212703132","기타","월세","0","0","100000000","4000000","1900000","145.45","지하3층"
"760636","open","서울특별시 강남구 논현동","37.5076441687","127.0240769731","기타주점","월세","0","330000000","100000000","10000000","700000","228.1","2층"
"759651","open","서울특별시 강남구 논현동","37.5205081525","127.0336963538","양식/레스토랑","월세","0","100000000","60000000","4150000","0","132.23","지하1층"
"759458","open","서울특별시 강남구 논현동","37.512174962","127.0212507288","요가/마사지","월세","0","30000000","65000000","3500000","650000","112.4","2층"
"758989","open","서울특별시 강남구 논현동","37.5083210457","127.0272033345","사무실","월세","0","","3300000","1100000","0","19.83","6층"
"757792","open","서울특별시 강남구 논현동","37.5106397134921","127.036186123171","베이커리","월세","0","0","100000000","3600000","800000","39.39","1층"
"611838","open","서울특별시 강남구 논현동","37.5146424906","127.0272101533","기타","월세","0","40000000","20000000","2310000","150000","99.2","1층"
"726757","open","서울특별시 강남구 논현동","37.5059857483","127.0267319967","기타","월세","0","0","800000000","50000000","5500000","915.7","6층"
"755923","open","서울특별시 강남구 논현동","37.5184597604","127.0380210447","기타","매매","19000","0","0","0","40000","16.48","지하1층"
"755477","open","서울특별시 강남구 신사동","37.5195014641423","127.023669029135","기타주점","월세","0","210000000","40000000","2500000","450000","188.43","지하1층"
"754893","open","서울특별시 강남구 논현동","37.5081862656","127.0328357634","치킨/닭요리","월세","0","130000000","100000000","5800000","500000","184.11","1층"
"598944","open","서울특별시 강남구 논현동","37.5090321121","127.036573065","사무실","월세","0","","35000000","3800000","300000","102.5","3층"
"754424","open","서울특별시 강남구 논현동","37.520303368","127.0313569349","사무실","월세","0","","30000000","2000000","1300000","72.73","2층"
"754425","open","서울특별시 강남구 논현동","37.520303368","127.0313569349","사무실","월세","0","","30000000","2000000","1300000","72.73","3층"
"754426","open","서울특별시 강남구 논현동","37.520303368","127.0313569349","사무실","월세","0","","30000000","2000000","1300000","72.73","4층"
"754427","open","서울특별시 강남구 논현동","37.520303368","127.0313569349","사무실","월세","0","","30000000","2000000","1300000","72.73","4층"
"594308","open","서울특별시 서초구 잠원동","37.5107120753","127.0192415554","분식","월세","0","70000000","30000000","2830000","180000","49.59","1층"
"749522","open","서울특별시 강남구 논현동","37.5170832751892","127.037810177888","기타","월세","0","0","70000000","3800000","670000","92.56","지하1층"
"749523","open","서울특별시 강남구 논현동","37.5170832751892","127.037810177888","기타","월세","0","0","60000000","5000000","680000","95.87","2층"
"730780","open","서울특별시 강남구 논현동","37.5157437719265","127.033255331619","사무실","월세","0","","200000000","11000000","0","224.79","1층"
"746495","open","서울특별시 강남구 역삼동","37.5052604993932","127.0302196666","사무실","월세","0","","80000000","3800000","200000","105.79","지하1층"
"741448","open","서울특별시 강남구 신사동","37.519025910638","127.02277298178","카페/커피","월세","0","450000000","150000000","14000000","1000000","310.74","1층"
"744036","open","서울특별시 강남구 논현동","37.508127086","127.0241811819","한식/고기집","월세","0","480000000","220000000","11000000","50000","198.35","1층"
"742536","open","서울특별시 강남구 논현동","37.5095078690387","127.03648733814","노래방/PC방/당구장/기타","월세","0","70000000","50000000","4950000","0","221.49","지하1층"
"742304","open","서울특별시 강남구 논현동","37.5168499066139","127.034296480827","기타","월세","0","350000000","59000000","3600000","550000","330.58","지하1층"
"649815","open","서울특별시 강남구 신사동","37.5178474933184","127.022274910853","미용/네일/피부관리","월세","0","15000000","30000000","2200000","200000","66.12","3층"
"726682","open","서울특별시 강남구 논현동","37.5070202036403","127.026279964718","기타","월세","0","150000000","60000000","4500000","0","62.81","1층"
"740421","open","서울특별시 강남구 논현동","37.5087074529004","127.023588710681","중식","월세","0","100000000","40000000","3670000","0","93.84","2층"
"740299","open","서울특별시 강남구 논현동","37.5170974741305","127.037925336541","분식","월세","0","80000000","50000000","3000000","0","36.36","1층"
"630919","open","서울특별시 강남구 논현동","37.507936191","127.0235975161","미용/네일/피부관리","월세","0","160000000","100000000","5000000","1800000","244.6","5층"
"739528","open","서울특별시 강남구 논현동","37.5184341133064","127.026329214015","기타주점","월세","0","80000000","30000000","3150000","100000","97.99","1층"
"605751","open","서울특별시 강남구 논현동","37.5161935453","127.020654626","기타","월세","0","0","100000000","6500000","3200000","148.76","지하2층"
"738478","open","서울특별시 서초구 잠원동","37.5144406772564","127.019386390307","기타","월세","0","0","30000000","2300000","180000","25.17","지하2층"
"737914","open","서울특별시 강남구 논현동","37.5089121349474","127.027072349407","분식","월세","0","35000000","20000000","1500000","50000","16.53","1층"
"567421","open","서울특별시 강남구 논현동","37.5172819644","127.0357264609","기타","월세","0","0","150000000","9000000","500000","132.2","1층"
"737193","open","서울특별시 강남구 역삼동","37.5081055813","127.0375226685","기타","월세","0","0","300000000","28000000","5000000","380.17","2층"
"731042","open","서울특별시 강남구 논현동","37.5159156886","127.0225548585","기타","월세","0","30000000","20000000","2090000","0","148.76","지하1층"
"729754","open","서울특별시 강남구 논현동","37.5125461846","127.0360680534","기타","월세","0","0","300000000","16000000","2000000","331.26","1층"
